Ward,Tory.Total,Kees.Total,Goldy.Total,Other.Total,Num.Trips,Station,Latitude,Longitude,Assignments,DistancesToClusterCenter no.0,DistancesToClusterCenter no.1
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,1.82371590906531,Front St W / Blue Jays Way,43.643473,-79.390477,0,1.57794299316465,2.47520006269205
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,0.89910599204971,Bremner Blvd / Rees St,43.641529,-79.386741,0,0.795399486411477,1.61054322275847
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,0.880115406638609,Augusta Ave / Dundas St W,43.652175,-79.400913,0,0.782581523497988,1.59348976445808
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,-0.498415820203308,Dundas St W / Crawford St,43.6500648,-79.4170615,1,1.03475530261337,0.706684585538166
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,-0.335467333675862,Lower Sherbourne St / The Esplanade,43.6490352,-79.3672694,1,0.904693256607913,0.736505173547784
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,-0.649043585464041,Nelson St / Duncan St,43.6488016,-79.388923,1,1.1623801425478,0.711936570107424
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,-0.638112419227407,Cherry St / Distillery Ln,43.6503677,-79.3569845,1,1.15293153297209,0.71048289586715
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,1.44612748889142,Niagara St / Richmond St W,43.64534,-79.409597,0,1.23486904123613,2.11597978311086
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,1.87596317819634,Fort York Blvd / Capreol Crt,43.639832,-79.395954,0,1.6266192579208,2.52532786820568
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,-0.0230027259117474,Dockside Dr / Queens Quay E (Sugar Beach),43.6443346,-79.3678102,0,0.695209317950122,0.879497298782922
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,-0.326666818485352,Front St / Bay St (North Side),43.6461463,-79.3793173,1,0.897974356879519,0.739104643799424
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,0.96932483956978,25 York St,43.643667,-79.380414,0,0.844815364277522,1.67396188538656
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,2.38018638011157,York St / Queens Quay W,43.640132,-79.380464,0,2.10519627894543,3.01280012970198
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,-0.149637507653089,King St W / Tecumseth St,43.6433939,-79.4052578,0,0.771760115941413,0.810143997827841
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,2.15850603431272,Phoebe St / Spadina Ave,43.650033,-79.396555,0,1.89315184938734,2.79775291203729
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,0.213870088215985,Beverly  St / Dundas St W,43.653814,-79.3938243,0,0.59947148916519,1.03865885172383
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,-0.137594697392391,East Liberty St / Pirandello St,43.6386723,-79.4139607,0,0.763907269520198,0.816147767484044
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,-0.614397346714032,Hanna Ave / Liberty St,43.6385083,-79.4195451,1,1.13252446353951,0.707899453388171
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,0.577192410081047,Queens Quay W / Dan Leckie Way,43.636533,-79.395854,0,0.622344272423602,1.32858926103122
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,3.129249178327,Simcoe St / Wellington St W,43.645533,-79.3854,0,2.832635850198,3.74517627918747
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,-0.0485705384652296,HTO Park (Queen's Quay W),43.6375849,-79.3884382,0,0.709510445931527,0.864449050607221
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,-0.710184006787585,Exhibition GO (Atlantic Ave),43.6358793,-79.4187734,1,1.21568679490624,0.723066727770579
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,-0.442277796988054,Queen St W / Dovercourt Rd,43.6434786,-79.4223717,1,0.988847415974231,0.712905143626369
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,-0.767526311028909,King St W / Joe Shuster Way,43.6397139,-79.4235468,1,1.26632551618666,0.737969654323065
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,3.18075535144198,King St W / Spadina Ave,43.645323,-79.395003,0,2.88306223205931,3.79577447999427
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,-0.465251773485386,King St W / Stafford St,43.6422906,-79.4107175,1,1.00750953377744,0.709829538448789
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,0.516051988757503,Queen St W / Portland St,43.647714,-79.4014195,0,0.603435179363518,1.27717493502774
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,0.342079698991417,Queen St W / Shaw St,43.644524,-79.416519,0,0.582309272302495,1.13616192061513
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,1.24658738657185,Queen St W / Spadina Ave,43.649147,-79.395504,0,1.06306029128738,1.92898197511103
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,-0.287388729635075,Queen St W / York St (City Hall),43.6534399,-79.3840901,1,0.868440404451429,0.751853659480752
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,-0.635889131179278,Queens Quay / Yonge St,43.6419596,-79.3746697,1,1.15101291581232,0.710207455374888
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,-0.729545140206707,Niagara St / Tecumseth St,43.641387,-79.4044383,1,1.23271887041853,0.727627539957429
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,2.64003317073664,Widmer St / Adelaide St,43.647145,-79.391479,0,2.35600762614603,3.26600123454816
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,-0.220412177185192,Yonge St / Harbour St,43.6432796,-79.3754993,1,0.819967748041809,0.777697334824422
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,1.91653818507469,Union Station,43.645566,-79.379438,0,1.66457041254651,2.56431528881645
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,1.1058717805257,Metro Hall Plaza,43.645859,-79.38783,0,0.94845170906706,1.7987324957837
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,-0.588922171162555,Fort York Blvd / Garrison Rd,43.6374334,-79.4061926,1,1.11074930072581,0.706001767412045
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,2.30913379957345,Simcoe St / Queen St W,43.650858,-79.387582,0,2.03700882486592,2.94376647608258
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,1.94266181964021,Front St / Yonge St (Hockey Hall of Fame),43.646144,-79.377962,0,1.68906915482713,2.58944247308357
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,1.35923398101038,Simcoe St / Dundas St W,43.653743,-79.38882,0,1.15895996331109,2.03425510168927
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,-0.773084531149232,Wellington St W / Stafford St,43.6410063,-79.4102226,1,1.27126425563282,0.739634605751062
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,-0.65886310767661,King St W / Douro St,43.641106,-79.4166062,1,1.17088989015539,0.713382725584103
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,-0.394847651961304,Queen St W / Ossington Ave,43.644171,-79.4188508,1,0.950916542394067,0.721530915145804
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,1.80259467260809,University Ave / King St W,43.648093,-79.384749,0,1.55833098108566,2.45496069849693
10,0.339388541146458,-0.074928754722799,1.02023837452094,6.52066361,-0.247647455774771,Wellington St W / Portland St,43.6431913,-79.3995549,1,0.839371629951957,0.766587673975745
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.144449835540788,Beverly St / College St W,43.6587134,-79.3958657,0,0.608476442217586,1.68095188962799
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.837467247542964,Ossington Ave / College St W,43.6543876,-79.4226798,0,1.24323897486659,1.65685081662218
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.37493069653015,Euclid Ave / Bloor St W,43.664332,-79.4148618,0,0.809040976110984,1.64080452318768
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,2.49153605652203,Bay St / Bloor St W,43.669429,-79.389326,0,2.16209556969535,3.45062127835638
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.220504814187197,Augusta Ave / Denison Sq,43.6538727,-79.4017521,0,0.672543181126404,1.66428597658318
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,0.586178199275568,Bay St / College St (East Side),43.660909,-79.390166,0,0.413774421802913,1.98760283930183
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,0.284088935736055,Huron St / Harbord St,43.6637,-79.400053,0,0.352201736678001,1.83193170719657
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.692582976406565,80 Clinton St (North of College),43.6562963,-79.4146634,0,1.10476008467203,1.63785125785505
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.684153009224076,Summerhill Station,43.6822899,-79.3907744,0,1.09675371910868,1.63713376949248
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,2.18953942998452,Bay St / Wellesley St W,43.664088,-79.387095,0,1.86457955109281,3.18771496371041
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.781236587325704,Davenport Rd / Bedford Rd,43.6743644,-79.3998092,0,1.1893130729333,1.6479911631418
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.744459697529572,Ossington Ave / Harrison St,43.650949,-79.4213583,0,1.1541625606289,1.6432119092847
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.574563435851723,Bathurst St / Lennox St,43.6638315,-79.4106835,0,0.993309527449209,1.63174559234502
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.428289609685243,College St W / Markham St,43.6570289,-79.4092728,0,0.857620076272007,1.63600445622191
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.374096963512101,Hayter St / Laplante Ave,43.6590542,-79.3859663,0,0.808286695571385,1.64089318222624
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.659141018682626,Bathurst Subway Station,43.6660011,-79.4112152,0,1.07303683820281,1.63525887184793
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.80773076989924,Marlborough Ave / Yonge St,43.679879,-79.3907295,0,1.21469536086886,1.65193304147357
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.737048737369142,Palmerston Ave / Vermont Ave,43.6715996,-79.4163406,0,1.14709175454705,1.64234685402439
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,0.699565889730142,University Ave / Gerrard St W,43.657763,-79.389165,0,0.48582067318679,2.05447111492363
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.71509376789387,Bay St / Davenport Rd,43.6730853,-79.3906658,0,1.12616990299443,1.63997802284807
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.774103538171291,Davenport Rd / Avenue Rd,43.6746978,-79.3965732,0,1.18248777645786,1.64700109498703
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.507864794407856,Yonge St / Yorkville Ave,43.6719226,-79.3874532,0,0.931039668123423,1.6320637304905
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,2.26911461470713,College Park South,43.659777,-79.382767,0,1.94284004554416,3.25633210464024
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.477201946744078,College St W / Borden St,43.6549406,-79.4168398,0,0.902625258462815,1.63312422941632
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.630886733070988,Kendal Ave / Spadina Rd,43.6703049,-79.4052872,0,1.04631814281092,1.63359905050783
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,0.968861654559753,Bloor St / Brunswick Ave,43.665876,-79.407224,0,0.702144105987,2.22841598047112
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.709350273769537,Ulster St / Bathurst St,43.6598108,-79.409058,0,1.12070320078223,1.63940628247245
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.777623744247495,Essex St / Christie St,43.6683553,-79.4202547,0,1.18585571413851,1.64748591953221
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.636908138201337,Spadina Ave / Willcocks St,43.6612715,-79.4014858,0,1.05200554254687,1.63391195662909
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.837467247542964,Ossington Ave / College St W,43.6543876,-79.4226798,0,1.24323897486659,1.65685081662218
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.307398322068235,St George St / Hoskin Ave,43.66408,-79.398439,0,0.748491950276493,1.64933636932519
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,1.024814403771,University Ave / College St,43.659226,-79.390213,0,0.751398424631943,2.26689767518633
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.758633158836394,Roxton Rd / Harbord St,43.6587949,-79.4230682,0,1.16769740738302,1.64495805398781
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,0.946906685084481,Church St / Bloor St E,43.671389,-79.382919,0,0.683099305246007,2.21352002631623
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.516480035594356,College St W / Crawford St,43.6532372,-79.4182957,0,0.939048659775672,1.63186932612912
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.334633600657813,Wellesley St / Queen's Park Cres,43.6635981,-79.3906219,0,0.77277164111452,1.64556742723393
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.594480391282877,Kendal Ave / Bernard Ave,43.671699,-79.4083388,0,1.01201348044936,1.63217913752018
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.746868259581712,Taddle Creek Park,43.6698599,-79.3984431,0,1.1564615720363,1.64350015038044
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.743996512519545,Yarmouth Rd / Christie St,43.67002,-79.4209268,0,1.15372055996276,1.64315687699111
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.716205411917934,Central Tech  (Harbord St),43.6639967,-79.4087556,0,1.12722827404115,1.64009098048953
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.0484779014632242,College St W / Major St,43.6549406,-79.4168398,0,0.532156152041638,1.70659321575714
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,0.913464727360542,Madison Ave / Bloor St W,43.667158,-79.402761,0,0.654440697650756,2.19105844870963
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.576138264885814,Ossington Ave / Bloor St W,43.6619827,-79.4256242,0,0.994786767959277,1.63177102561124
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,0.657601327821709,University Ave / Elm St,43.656518,-79.389099,0,0.457206238815724,2.02924168059966
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.795502685634531,Castle Frank Station,43.6736049,-79.3688194,0,1.20297449139134,1.65006201763967
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.716205411917934,Central Tech  (Harbord St),43.6619996,-79.4088813,0,1.12722827404115,1.64009098048953
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,0.11011664596997,College St W / Huron St,43.6515678,-79.4101974,0,0.423917951822512,1.75965114099513
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.313512364200589,Ted Rogers Way / Bloor St E,43.6716033,-79.3805398,0,0.753924883713604,1.64845186255075
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.773177168151237,Yonge St / Aylmer Ave,43.6755882,-79.3889658,0,1.1816016306451,1.64687473734784
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,1.17470107301569,St George St / Bloor St W,43.667333,-79.399429,0,0.887263825958778,2.37341076213825
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.508420616419888,Bloor St W / Christie St,43.6635591,-79.4184063,0,0.931556097218627,1.63204981534022
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,1.14061065627771,Queens Park / Bloor St W,43.668327,-79.39355,0,0.855951306113696,2.34876929819264
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.0342118031543972,Elizabeth St / Edward St (Bus Terminal),43.6560524,-79.3846762,0,0.52136595787101,1.71083162140207
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,1.56766723552247,Willcocks St / St George St,43.662237,-79.397716,0,1.2586741861287,2.67249159662462
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,0.470196672764845,Spadina Ave / Sussex Ave,43.664137,-79.402496,0,0.362652427154408,1.92371976176514
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,1.1473731574241,Edward St / Yonge St,43.656729,-79.382736,0,0.862146008282661,2.35363865515323
11,-0.338424527776138,0.851744535233156,-1.14429430936104,6.656287636,-0.702217224615123,Harbord St / Clinton St,43.6602673,-79.4158311,0,1.11391783864426,1.63872396444882
12,3.00261912922479,-2.77266907410039,-0.73172788525675,5.788103345,-0.757058329802302,Christie St / Benson Ave (Wychwood Barns),43.6799824,-79.4240684,1,3.46392058522042,2.00369987807565
12,3.00261912922479,-2.77266907410039,-0.73172788525675,5.788103345,-0.812825805009536,Davenport Rd / Christie St,43.6755784,-79.4230446,1,3.48225794915847,2.01025600807321
12,3.00261912922479,-2.77266907410039,-0.73172788525675,5.788103345,-0.778086929257522,Bridgeman Ave / Kendal Ave,43.6754816,-79.4098212,1,3.47074131891759,2.00599248020543
12,3.00261912922479,-2.77266907410039,-0.73172788525675,5.788103345,-0.837930432552991,Bridgeman Ave / Bathurst St,43.6743307,-79.4148223,1,3.49077217703526,2.01370456347563
12,3.00261912922479,-2.77266907410039,-0.73172788525675,5.788103345,-0.836170329514889,Davenport Rd / Bathurst St,43.6766965,-79.4157557,1,3.4901700220352,2.01345276882014
12,3.00261912922479,-2.77266907410039,-0.73172788525675,5.788103345,-0.728155585176627,Glen Edyth Dr / Davenport Rd,43.6781484,-79.4048738,1,3.45473277652675,2.000905182751
12,3.00261912922479,-2.77266907410039,-0.73172788525675,5.788103345,-0.67146173994934,Macpherson Ave / Spadina Rd,43.6758521,-79.4074745,1,3.43734507639408,1.99662752307057
13,-0.243631140135278,-0.50107566688048,-0.345018653446484,10.18606118,0.688356812487492,51 Parliament St,43.65205,-79.362198,0,1.0612936599321,1.26835896543384
13,-0.243631140135278,-0.50107566688048,-0.345018653446484,10.18606118,0.174684636367713,161 Bleecker St (South of Wellesley),43.6665988,-79.3732174,1,1.02462656272638,0.775502517416459
13,-0.243631140135278,-0.50107566688048,-0.345018653446484,10.18606118,-0.337134799711958,Church St  / Wood St,43.6628044,-79.3797312,1,1.22413944512705,0.35010521343602
13,-0.243631140135278,-0.50107566688048,-0.345018653446484,10.18606118,-0.70888708875951,Sumach St / Carlton St (Riverdale Farm),43.6671213,-79.3611251,1,1.46726379405301,0.32132883231097
13,-0.243631140135278,-0.50107566688048,-0.345018653446484,10.18606118,1.39647405581654,Bay St / St Joseph St,43.665527,-79.387499,0,1.44808538539661,1.96533686302419
13,-0.243631140135278,-0.50107566688048,-0.345018653446484,10.18606118,-0.562983810601052,Jarvis St / Dundas St E,43.6570469,-79.3745394,1,1.36495306128923,0.2790757587189
13,-0.243631140135278,-0.50107566688048,-0.345018653446484,10.18606118,2.44373536348726,Bay St / Albert St,43.653264,-79.382458,0,2.31748980560566,3.00568460105944
13,-0.243631140135278,-0.50107566688048,-0.345018653446484,10.18606118,-0.800412446740816,Parliament St / Bloor St E,43.6720333,-79.370728,1,1.53504540315229,0.375362417021815
13,-0.243631140135278,-0.50107566688048,-0.345018653446484,10.18606118,-0.623753683916574,Front St E / Cherry St,43.6526324,-79.3580917,1,1.40663188070913,0.288575975068649
13,-0.243631140135278,-0.50107566688048,-0.345018653446484,10.18606118,0.606002517704718,Jarvis St / Carlton St,43.66207,-79.37617,0,1.03853790308847,1.18815559161493
13,-0.243631140135278,-0.50107566688048,-0.345018653446484,10.18606118,-0.717594966948015,Mill St / Tannery Rd,43.652154,-79.3543446,1,1.47360217030066,0.325749347261951
13,-0.243631140135278,-0.50107566688048,-0.345018653446484,10.18606118,3.11516835402218,Dundas St / Yonge St,43.656094,-79.381484,0,2.93661208959321,3.67475192417721
13,-0.243631140135278,-0.50107566688048,-0.345018653446484,10.18606118,0.800262310909979,Jarvis St / Isabella St,43.669192,-79.379128,0,1.10136837953552,1.37774856673246
13,-0.243631140135278,-0.50107566688048,-0.345018653446484,10.18606118,-0.567800934705331,Seaton St / Dundas St E,43.6586458,-79.3694957,1,1.36820470545651,0.279358599844969
13,-0.243631140135278,-0.50107566688048,-0.345018653446484,10.18606118,-0.737975107389196,Queen St E / Berkely St,43.655317,-79.3657508,1,1.48853029093365,0.336749238699383
13,-0.243631140135278,-0.50107566688048,-0.345018653446484,10.18606118,-0.730934695236788,Gerrard St E / River St,43.6636944,-79.3592313,1,1.48335856673529,0.332849293467358
13,-0.243631140135278,-0.50107566688048,-0.345018653446484,10.18606118,-0.293595408769434,Dundonald St / Church St,43.6667003,-79.3813459,1,1.19998432142274,0.378045142103508
13,-0.243631140135278,-0.50107566688048,-0.345018653446484,10.18606118,-0.420322827512781,King St E / River St,43.656868,-79.3561681,1,1.27316022038176,0.30699341468791
13,-0.243631140135278,-0.50107566688048,-0.345018653446484,10.18606118,-0.458489272338994,Cherry St / Mill St,43.6513499,-79.3573594,1,1.29681703981101,0.293052032507631
13,-0.243631140135278,-0.50107566688048,-0.345018653446484,10.18606118,1.13653462818947,Bond St / Queen St E,43.653236,-79.376716,0,1.27442402453845,1.70842258198181
13,-0.243631140135278,-0.50107566688048,-0.345018653446484,10.18606118,0.326516682654515,Parliament St / Gerrard St,43.661149,-79.366648,1,1.00872598804971,0.918810935776281
